starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 09 17:25:30 2021	1610209530	140	1054	1194	382
Sat Jan 09 17:25:20 2021	1610209520	125	1070	1195	495
Sat Jan 09 17:25:39 2021	1610209539	133	1062	1195	439
Sat Jan 09 17:25:36 2021	1610209536	135	1060	1195	479
Sat Jan 09 17:25:37 2021	1610209537	142	1054	1196	551
Sat Jan 09 17:25:37 2021	1610209537	132	1064	1196	463
Sat Jan 09 17:25:24 2021	1610209524	149	1049	1198	380
Sat Jan 09 17:25:24 2021	1610209524	143	1057	1200	339
Sat Jan 09 17:25:18 2021	1610209518	148	1052	1200	442
Sat Jan 09 17:25:19 2021	1610209519	150	1050	1201	459
Sat Jan 09 17:25:29 2021	1610209529	140	1061	1201	524
Sat Jan 09 17:25:30 2021	1610209530	146	1056	1201	395
Sat Jan 09 17:25:16 2021	1610209516	130	1071	1202	400
Sat Jan 09 17:25:31 2021	1610209531	131	1071	1202	394
Sat Jan 09 17:25:32 2021	1610209532	126	1077	1202	414
Sat Jan 09 17:25:41 2021	1610209541	135	1071	1206	371
Sat Jan 09 17:25:16 2021	1610209516	139	1067	1206	347
Sat Jan 09 17:25:33 2021	1610209533	143	1063	1206	399
Sat Jan 09 17:25:33 2021	1610209533	132	1074	1206	572
Sat Jan 09 17:25:37 2021	1610209537	125	1081	1207	484
Sat Jan 09 17:25:19 2021	1610209519	148	1060	1208	439
Sat Jan 09 17:25:27 2021	1610209527	146	1063	1208	422
Sat Jan 09 17:25:19 2021	1610209519	154	1055	1208	431
Sat Jan 09 17:25:42 2021	1610209542	134	1075	1210	420
Sat Jan 09 17:25:18 2021	1610209518	148	1063	1211	480
Sat Jan 09 17:25:22 2021	1610209522	140	1072	1212	445
Sat Jan 09 17:25:39 2021	1610209539	131	1081	1212	329
Sat Jan 09 17:25:30 2021	1610209530	158	1055	1213	400
Sat Jan 09 17:25:30 2021	1610209530	141	1072	1213	457
Sat Jan 09 17:25:30 2021	1610209530	141	1072	1213	424
Sat Jan 09 17:25:19 2021	1610209519	162	1051	1213	482
Sat Jan 09 17:25:32 2021	1610209532	134	1081	1215	457
Sat Jan 09 17:25:35 2021	1610209535	151	1064	1215	502
Sat Jan 09 17:25:35 2021	1610209535	154	1061	1215	441
Sat Jan 09 17:25:24 2021	1610209524	127	1089	1216	411
Sat Jan 09 17:25:17 2021	1610209517	137	1081	1217	307
Sat Jan 09 17:25:16 2021	1610209516	140	1079	1218	468
Sat Jan 09 17:25:19 2021	1610209519	156	1065	1221	469
